epoch,training_acc,training_loss,L2
1,3.77,1798.71,1711.0
2,4.61,1794.22,1744.0
3,5.52,1789.67,1771.0
4,5.46,1785.51,1792.0
5,6.0,1782.22,1810.0
6,7.48,1780.36,1824.0
7,7.78,1778.06,1836.0
8,7.73,1777.23,1847.0
9,7.71,1776.13,1858.0
10,7.89,1774.76,1869.0
11,8.25,1773.99,1879.0
12,8.39,1772.82,1890.0
13,8.7,1771.49,1901.0
14,8.68,1770.43,1911.0
15,9.11,1769.48,1922.0
16,9.34,1768.19,1933.0
17,9.6,1767.14,1944.0
18,9.37,1766.39,1955.0
19,9.0,1765.07,1966.0
20,9.82,1764.56,1977.0
21,9.78,1763.2,1988.0
22,9.79,1761.99,1999.0
23,9.82,1761.46,2010.0
24,10.09,1759.71,2022.0
25,10.93,1758.06,2034.0
26,10.9,1755.85,2046.0
27,11.44,1754.83,2058.0
28,11.37,1753.19,2070.0
29,11.42,1751.81,2081.0
30,11.37,1750.88,2092.0
31,11.51,1749.55,2103.0
32,11.67,1748.56,2113.0
33,11.74,1747.74,2123.0
34,11.89,1746.92,2132.0
35,11.71,1745.54,2142.0
36,11.94,1745.27,2152.0
37,12.06,1744.65,2162.0
38,11.93,1743.71,2172.0
39,12.02,1742.68,2181.0
40,11.97,1741.63,2191.0
41,12.24,1741.02,2201.0
42,12.45,1740.36,2211.0
43,12.08,1739.35,2220.0
44,12.55,1739.0,2229.0
45,12.13,1738.15,2239.0
46,12.19,1737.31,2249.0
47,12.35,1736.39,2259.0
48,12.54,1735.89,2269.0
49,12.59,1735.95,2280.0
50,13.11,1734.34,2290.0
51,13.03,1732.96,2301.0
52,12.78,1731.98,2311.0
53,12.96,1731.52,2322.0
54,13.04,1730.86,2332.0
55,13.01,1729.57,2342.0
56,13.06,1728.62,2352.0
57,13.3,1727.91,2363.0
58,13.15,1726.96,2374.0
59,13.46,1726.22,2385.0
60,13.46,1725.94,2397.0
61,13.55,1724.14,2407.0
62,13.62,1723.21,2418.0
63,13.53,1722.47,2429.0
64,13.69,1721.51,2440.0
65,13.64,1720.36,2451.0
66,13.63,1720.1,2463.0
67,13.85,1718.46,2473.0
68,13.72,1717.68,2484.0
69,13.68,1716.52,2494.0
70,14.03,1716.17,2506.0
71,13.77,1715.39,2517.0
72,13.84,1714.65,2528.0
73,13.81,1713.53,2539.0
74,13.91,1712.53,2550.0
75,14.12,1712.61,2562.0
76,13.73,1711.44,2573.0
77,13.94,1710.9,2583.0
78,14.11,1709.6,2593.0
79,13.78,1709.96,2605.0
80,13.97,1708.95,2615.0
81,13.83,1707.91,2626.0
82,14.04,1707.73,2637.0
83,13.96,1707.01,2647.0
84,13.95,1706.64,2658.0
85,13.7,1706.33,2668.0
86,14.1,1704.98,2678.0
87,14.08,1704.64,2689.0
88,14.02,1704.23,2699.0
89,13.8,1703.57,2710.0
90,13.61,1703.15,2720.0
91,13.82,1702.47,2729.0
92,13.98,1701.61,2739.0
93,14.05,1701.63,2750.0
94,13.89,1701.26,2760.0
95,14.24,1700.56,2770.0
96,13.75,1699.37,2780.0
97,14.18,1700.37,2791.0
98,14.14,1699.24,2802.0
99,14.27,1697.99,2812.0
